mic0_pos_x,mic0_pos_y,mic0_pos_z,mic1_pos_x,mic1_pos_y,mic1_pos_z,mic2_pos_x,mic2_pos_y,mic2_pos_z,mic3_pos_x,mic3_pos_y,mic3_pos_z,config_id,fs_hz,room_dim_x,room_dim_y,room_dim_z,rt60_target_s,is_anechoic,source_pos_x,source_pos_y,source_pos_z,array_center_x_config,array_center_y_config,array_center_z_config,array_center_x_actual,array_center_y_actual,array_center_z_actual,array_orientation_axis,actual_dist_src_to_array_center_m,actual_azimuth_src_to_array_center_deg,angle_deg,actual_elevation_src_to_array_center_deg,num_mics_configured,num_mics_processed,mic_separation_m,rir_file_basename,snr_db,mic_pair,mic_pair_distance_m,tdoa_real_s,tdoa_method,tdoa_estimated_s,tdoa_error_s,tdoa_computation_time_s,doa_estimated_from_pair_deg,tdoa_method_for_avg_doa,doa_array_estimated_deg,doa_array_real_deg,doa_array_error_deg
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,0-1,0.1,-0.0002443831088501556,ml,-8.333333333333333e-05,0.00016104977551682228,0.21337770799982536,106.60866735628548,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,0-2,0.2,-0.0004930116366625578,cc,-0.00047916666666666664,1.3844969995891116e-05,0.01745054099956178,145.26245585235642,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,0-2,0.2,-0.0004930116366625578,phat,-0.00020833333333333335,0.0002846783033292244,0.09062958299909951,110.93396086773738,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,0-2,0.2,-0.0004930116366625578,scot,-0.00020833333333333335,0.0002846783033292244,0.0788360830010788,110.93396086773738,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,0-2,0.2,-0.0004930116366625578,ml,-0.0001875,0.00030551163666255775,0.09059783299926494,108.75744460876989,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,0-3,0.30000000000000004,-0.0007453755276255226,cc,-0.00075,-4.624472374477372e-06,0.01850899999953981,149.03703129067227,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,0-3,0.30000000000000004,-0.0007453755276255226,phat,-0.0003125,0.00043287552762552264,0.2044065000009141,110.93396086773738,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,0-3,0.30000000000000004,-0.0007453755276255226,scot,-0.0003125,0.00043287552762552264,0.20653287499953876,110.93396086773738,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,0-3,0.30000000000000004,-0.0007453755276255226,ml,-0.0003125,0.00043287552762552264,0.2116257500001666,110.93396086773738,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,1-2,0.1,-0.00024862852781240216,cc,-0.00022916666666666666,1.94618611457355e-05,0.01862829200035776,141.81712258771194,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,1-2,0.1,-0.00024862852781240216,phat,-0.00010416666666666667,0.00014446186114573547,0.20419541600131197,110.93396086773738,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,1-2,0.1,-0.00024862852781240216,scot,-0.00010416666666666667,0.00014446186114573547,0.20586125000045286,110.93396086773738,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,1-2,0.1,-0.00024862852781240216,ml,-8.333333333333333e-05,0.00016529519447906884,0.21468104199993832,106.60866735628548,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,1-3,0.2,-0.000500992418775367,cc,-0.0005,9.92418775367038e-07,0.017557499999384163,149.0370312906723,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,1-3,0.2,-0.000500992418775367,phat,-0.00020833333333333335,0.0002926590854420337,0.20411812500060478,110.93396086773738,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,1-3,0.2,-0.000500992418775367,scot,-0.00020833333333333335,0.0002926590854420337,0.21135654200043064,110.93396086773738,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,1-3,0.2,-0.000500992418775367,ml,-0.00020833333333333335,0.0002926590854420337,0.2118634580001526,110.93396086773738,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,2-3,0.1,-0.0002523638909629649,cc,-0.00022916666666666666,2.3197224296298225e-05,0.017438666998714325,141.81712258771194,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,2-3,0.1,-0.0002523638909629649,phat,-0.00010416666666666667,0.0001481972242962982,0.20403674999943178,110.93396086773738,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,2-3,0.1,-0.0002523638909629649,scot,-0.00010416666666666667,0.0001481972242962982,0.20689620800112607,110.93396086773738,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,2-3,0.1,-0.0002523638909629649,ml,-8.333333333333333e-05,0.00016903055762963157,0.21213462500054447,106.60866735628548,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,array_avg_adj_pairs,,,,,,,,cc,141.81712258771194,170.0,-28.182877412288065
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,array_avg_adj_pairs,,,,,,,,phat,110.93396086773738,170.0,-59.06603913226262
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,array_avg_adj_pairs,,,,,,,,scot,110.93396086773738,170.0,-59.06603913226262
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_30,48000,10.0,10.0,10.0,0.7,,0.7942629360951134,2.8007674663608704,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_30,90,array_avg_adj_pairs,,,,,,,,ml,106.60866735628548,170.0,-63.39133264371452
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,0-1,0.1,-0.00019507148738913846,cc,-0.0001875,7.57148738913846e-06,0.022015665999788325,130.02523954736424,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,0-1,0.1,-0.00019507148738913846,phat,-4.1666666666666665e-05,0.0001534048207224718,0.2128149170002871,98.21665652229252,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,0-1,0.1,-0.00019507148738913846,scot,-4.1666666666666665e-05,0.0001534048207224718,0.20713412499935657,98.21665652229252,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,0-1,0.1,-0.00019507148738913846,ml,-4.1666666666666665e-05,0.0001534048207224718,0.20782033399882494,98.21665652229252,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,0-2,0.2,-0.0003980604511147606,cc,-0.000375,2.3060451114760604e-05,0.01807895799902326,130.02523954736424,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,0-2,0.2,-0.0003980604511147606,phat,-0.00010416666666666667,0.0002938937844480939,0.2494805839996843,100.290893360046,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,0-2,0.2,-0.0003980604511147606,scot,-0.00010416666666666667,0.0002938937844480939,0.25372404100016865,100.290893360046,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,0-2,0.2,-0.0003980604511147606,ml,-8.333333333333333e-05,0.0003147271177814273,0.2739653750013531,98.21665652229252,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,0-3,0.30000000000000004,-0.0006081821259082324,cc,-0.0005833333333333334,2.4848792574898998e-05,0.018471665998731623,131.83167133257524,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,0-3,0.30000000000000004,-0.0006081821259082324,phat,-0.00016666666666666666,0.00044151545924156575,0.11990620899996429,100.98520755317993,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,0-3,0.30000000000000004,-0.0006081821259082324,scot,-0.00016666666666666666,0.00044151545924156575,0.12297566699999152,100.98520755317993,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,0-3,0.30000000000000004,-0.0006081821259082324,ml,-0.00014583333333333335,0.00046234879257489906,0.12712066600033722,99.59810356520326,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,1-2,0.1,-0.00020298896372562215,cc,-0.0001875,1.5488963725622144e-05,0.01957620899884205,130.02523954736424,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,1-2,0.1,-0.00020298896372562215,phat,-6.25e-05,0.00014048896372562215,0.1203054580000753,102.37886252165757,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,1-2,0.1,-0.00020298896372562215,scot,-6.25e-05,0.00014048896372562215,0.12375124999925902,102.37886252165757,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,1-2,0.1,-0.00020298896372562215,ml,-4.1666666666666665e-05,0.0001613222970589555,0.1260046670013253,98.21665652229252,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,1-3,0.2,-0.0004131106385190939,cc,-0.0003958333333333333,1.7277305185760565e-05,0.017314958000497427,132.75416834345484,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,1-3,0.2,-0.0004131106385190939,phat,-0.000125,0.0002881106385190939,0.2033558749990334,102.37886252165757,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,1-3,0.2,-0.0004131106385190939,scot,-0.000125,0.0002881106385190939,0.2069431670006452,102.37886252165757,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,1-3,0.2,-0.0004131106385190939,ml,-0.00010416666666666667,0.0003089439718524272,0.21382404200085148,100.290893360046,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,2-3,0.1,-0.00021012167479347177,cc,-0.0001875,2.2621674793471764e-05,0.017821707999246428,130.02523954736424,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,2-3,0.1,-0.00021012167479347177,phat,-6.25e-05,0.00014762167479347177,0.07724241699906997,102.37886252165757,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,2-3,0.1,-0.00021012167479347177,scot,-6.25e-05,0.00014762167479347177,0.07943962500030466,102.37886252165757,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,2-3,0.1,-0.00021012167479347177,ml,-4.1666666666666665e-05,0.0001684550081268051,0.08346474999962084,98.21665652229252,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,array_avg_adj_pairs,,,,,,,,cc,130.02523954736424,170.0,-39.97476045263576
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.7_mics_4_az_170_el_45,48000,10.0,10.0,10.0,0.7,,1.107271519359962,2.7455756079379454,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,170.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.7_mics_4_az_170_el_45,90,array_avg_adj_pairs,,,,,,,,phat,100.99146052186923,170.0,-69.00853947813077
